dblp_index,acm_index
0dec91931026919b130fe3f8aaef54ea,0dec91931026919b130fe3f8aaef54ea
0e3b09ca9eaf24422a72ecabe58ed0ed,0e3b09ca9eaf24422a72ecabe58ed0ed
0eeed3230cfba88142f7e3fd6c73485e,0eeed3230cfba88142f7e3fd6c73485e
0f45d9c93e90f990e9eafe169e345027,0f45d9c93e90f990e9eafe169e345027
0f7d8098ecfbcab3a72a9282d9c06924,0f7d8098ecfbcab3a72a9282d9c06924
0fd19cebc78ec39a5b68db043a1c2aba,0fd19cebc78ec39a5b68db043a1c2aba
1060ae461047ff59600e0df29b42052c,1060ae461047ff59600e0df29b42052c
10620c3c8e5b4fdd0fd06ec9e1435b98,10620c3c8e5b4fdd0fd06ec9e1435b98
107126733fd65a557e62ec3112922ba9,107126733fd65a557e62ec3112922ba9
108ac0f6c8cad08c4420a2769f5a90bd,108ac0f6c8cad08c4420a2769f5a90bd
10db42a0070b5c8e992ecfe2c4d9ddaa,10db42a0070b5c8e992ecfe2c4d9ddaa
112aa9e826ee91b43d968946a4357278,112aa9e826ee91b43d968946a4357278
112f37776307ae30ff012cf61f4fd4de,112f37776307ae30ff012cf61f4fd4de
11405e608ce8fde5080c4c190b2e0482,11405e608ce8fde5080c4c190b2e0482
116781691b4886732ca8fdbf730cc0b6,116781691b4886732ca8fdbf730cc0b6
117718e647e4a3dbcd8078c9fecd655d,117718e647e4a3dbcd8078c9fecd655d
118385eb066e70dc4f458ff31112b160,118385eb066e70dc4f458ff31112b160
11d2ffeae08b212ae0be92053edb0495,11d2ffeae08b212ae0be92053edb0495
11d6d5cd870f53afd38b4beb0f2d49e8,11d6d5cd870f53afd38b4beb0f2d49e8
11d7e42b0f17a72d624d830f5b2b1104,11d7e42b0f17a72d624d830f5b2b1104
11e9588797146e025b034e423f64cfcb,11e9588797146e025b034e423f64cfcb
12b46da44403acb2f67d0e22f070dab9,12b46da44403acb2f67d0e22f070dab9
12c8f57a276b63e7d1f0958a355493a7,12c8f57a276b63e7d1f0958a355493a7
1385547e0c12fbeb635f66cea78bb73d,1385547e0c12fbeb635f66cea78bb73d
13a7d391e86331d2392d2ccc77965bdb,13a7d391e86331d2392d2ccc77965bdb
14197b923b5da05531fbeb341b0f148b,14197b923b5da05531fbeb341b0f148b
1458898b4833c5a814768bd1af2bc2d6,1458898b4833c5a814768bd1af2bc2d6
14895e1b58f6e06d2581df32f54a2e7a,14895e1b58f6e06d2581df32f54a2e7a
14974639f4b7304b2a94f1fb259288fb,14974639f4b7304b2a94f1fb259288fb
14bb20f6f5015c1ea135b7a5d9273217,14bb20f6f5015c1ea135b7a5d9273217
14d3dc2386bbfcb417d8674e1c3893b8,14d3dc2386bbfcb417d8674e1c3893b8
1504d63c5d3d35709d36dbbaa9be65fc,1504d63c5d3d35709d36dbbaa9be65fc
153998be1525734ba2725457d3b445f7,153998be1525734ba2725457d3b445f7
15938a7901c90475163b244d18f59674,15938a7901c90475163b244d18f59674
161a082be7415257bc90b663eb41a0f6,161a082be7415257bc90b663eb41a0f6
16a9d10f0166ce2627864cb084fe5734,16a9d10f0166ce2627864cb084fe5734
171fc0664d3a2bf46f10092d99a95ad2,171fc0664d3a2bf46f10092d99a95ad2
172758bb5da3468b1d71eaddd769d669,172758bb5da3468b1d71eaddd769d669
1746d933b8bf51a0f138abe2bd1925d5,1746d933b8bf51a0f138abe2bd1925d5
1763337d66b7189f49e66be88e977fc5,1763337d66b7189f49e66be88e977fc5
17910f9bf26479a36c522fb7881a7eca,17910f9bf26479a36c522fb7881a7eca
1823aa60b91ea8b3972ad64760e94630,1823aa60b91ea8b3972ad64760e94630
1897c2fa982828b2595e9056bd98dd74,1897c2fa982828b2595e9056bd98dd74
19752d1e0697bdf164732fbfd774f005,19752d1e0697bdf164732fbfd774f005
19a54a9712ef71b35c0868f0c733927e,19a54a9712ef71b35c0868f0c733927e
1a0d641d842b6e774130454d41c0f5c5,1a0d641d842b6e774130454d41c0f5c5
1a64b66826433e04d18ccf32d1553933,1a64b66826433e04d18ccf32d1553933
1b3328dc031c14ae138e3a396a8ce7ee,1b3328dc031c14ae138e3a396a8ce7ee
1b5a357bbe9347cb374237f2447cd811,1b5a357bbe9347cb374237f2447cd811
1b685da151a64d0599cfd5e55f6e327c,1b685da151a64d0599cfd5e55f6e327c
1bb3cab590504249ae5c9c241db59d93,1bb3cab590504249ae5c9c241db59d93
1c5d30e3e0abade747009d0abe0aba8f,1c5d30e3e0abade747009d0abe0aba8f
1d2cbf434d56328402e5a711b7c07d26,1d2cbf434d56328402e5a711b7c07d26
1d3576dba2fdab6e5416df704f4c595d,1d3576dba2fdab6e5416df704f4c595d
1d4ad0c09dc16ecf5360b20c16d6c916,1d4ad0c09dc16ecf5360b20c16d6c916
1d7d99f801c86ca8ee88269e0ab3333b,1d7d99f801c86ca8ee88269e0ab3333b
1ea9997c0c14dc449d2fab38a110a21d,1ea9997c0c14dc449d2fab38a110a21d
1ee79d1d2be8ab7a4016bc8aa029ea16,1ee79d1d2be8ab7a4016bc8aa029ea16
1f2295350df6f68bb17d1301ca3534df,1f2295350df6f68bb17d1301ca3534df
1f261e6e62046116fe817de64e300fd6,1f261e6e62046116fe817de64e300fd6
1f2e4d43c93350db2435f2e1e3fcbc4f,1f2e4d43c93350db2435f2e1e3fcbc4f
1f684a97ce21a3b1fdc4af5b901ac0d5,1f684a97ce21a3b1fdc4af5b901ac0d5
1f76a3fe4bf98c1df06cfd5b9a5e0719,1f76a3fe4bf98c1df06cfd5b9a5e0719
1f7ea2940caed62f44f23a2ec706f42c,1f7ea2940caed62f44f23a2ec706f42c
2062c9dc0db2a3d89d50c62b70f8f2c5,2062c9dc0db2a3d89d50c62b70f8f2c5
210b4f942f9c3b2c54654d782a50ada0,210b4f942f9c3b2c54654d782a50ada0
214c0e6a27d96d61a4b778c046b71adf,214c0e6a27d96d61a4b778c046b71adf
21934c5c3d8767987b59e7f0fb2ff205,21934c5c3d8767987b59e7f0fb2ff205
21bac3be150a9c4782a730f2624b0058,21bac3be150a9c4782a730f2624b0058
2223fb8f2d09494cd1bc3e2e48d5986b,2223fb8f2d09494cd1bc3e2e48d5986b
22f98e7eb8aa1bcad667d851b1ac99ea,22f98e7eb8aa1bcad667d851b1ac99ea
233e97f7677e3ced1bcfa9183c9cebdf,233e97f7677e3ced1bcfa9183c9cebdf
23f352d6b0e76f46c7f780f97fbd819f,23f352d6b0e76f46c7f780f97fbd819f
24a8f526b0033c0e294db3337d61b38f,24a8f526b0033c0e294db3337d61b38f
24d59de86ed7bf59491a27e371ea1491,24d59de86ed7bf59491a27e371ea1491
25262b1a89ab3985f8c86fbad24b32a6,25262b1a89ab3985f8c86fbad24b32a6
2576ba1740e92f71491b3cb809345651,2576ba1740e92f71491b3cb809345651
259b264d9bc4375bb018c3a2f1f60251,259b264d9bc4375bb018c3a2f1f60251
25a2d0e008197d0d3f7ce96c788cc9f0,25a2d0e008197d0d3f7ce96c788cc9f0
25f58c21f240e067b33bb236a83a3a7a,25f58c21f240e067b33bb236a83a3a7a
2643e36b41bb85e48d7c2aaa351e1965,2643e36b41bb85e48d7c2aaa351e1965
267dddb88ee17cfa953aca39d8506400,267dddb88ee17cfa953aca39d8506400
268536856e7ddb2f3b6a1f0299a6e668,268536856e7ddb2f3b6a1f0299a6e668
26a05b94518bc0d23ac38112440aa013,26a05b94518bc0d23ac38112440aa013
2817be6145df9f07644bde1010994b3b,2817be6145df9f07644bde1010994b3b
28ae6557df87874440f3ca3c0181c491,28ae6557df87874440f3ca3c0181c491
28c3ec3a0ab90ba14bbae1c418c31896,28c3ec3a0ab90ba14bbae1c418c31896
28e4c05acd810d545e5620160bc89608,28e4c05acd810d545e5620160bc89608
28e4d0fe91338227017f9246b7938eba,28e4d0fe91338227017f9246b7938eba
2974b7e0f1e6d41574222b723d34b7dd,2974b7e0f1e6d41574222b723d34b7dd
2a06f889bec100443bd87a146b087151,2a06f889bec100443bd87a146b087151
2ad228818e2ceea43b493e9f2e2106a6,2ad228818e2ceea43b493e9f2e2106a6
2b4318907d953e7d1a120ab237ba1977,2b4318907d953e7d1a120ab237ba1977
2bbf7fb0a1bb44b7063b80a0297baa90,2bbf7fb0a1bb44b7063b80a0297baa90
2bf1bb2c43c1dd4a6b596d17ceb25d31,2bf1bb2c43c1dd4a6b596d17ceb25d31
2ceef318ea14ed81adfbc183af1bd6c7,2ceef318ea14ed81adfbc183af1bd6c7
2d7d60a083d50f22611838beb50960ed,2d7d60a083d50f22611838beb50960ed
2da69b8ded09775f72e13f7bb24cc5cc,2da69b8ded09775f72e13f7bb24cc5cc
2ddd0ef74d39d19505584e2151421c08,2ddd0ef74d39d19505584e2151421c08
2e937d8079022beba22a84f40a034843,2e937d8079022beba22a84f40a034843
2ee6e1897d0da8051740a508e0dc7c15,2ee6e1897d0da8051740a508e0dc7c15
2ef3b7adc0833eabf3fe528ceb4310cb,2ef3b7adc0833eabf3fe528ceb4310cb
2fa701f48c48f171481bb106aa2a0954,2fa701f48c48f171481bb106aa2a0954
2fdf7e4c040f59f8b346cefb0d734614,2fdf7e4c040f59f8b346cefb0d734614
2fe539b4c37f0c462e5658550c8e076d,2fe539b4c37f0c462e5658550c8e076d
2ffc7473ffa382b63791b7c63ab35b2e,2ffc7473ffa382b63791b7c63ab35b2e
30cdabe681f32dec002075d7af2ccb39,30cdabe681f32dec002075d7af2ccb39
30e34ae310450d7000b68b0cc4f3341a,30e34ae310450d7000b68b0cc4f3341a
3137c7dd9177b9118df2466c2535e0a3,3137c7dd9177b9118df2466c2535e0a3
31609c95109eece04739cf3762705ffa,31609c95109eece04739cf3762705ffa
31e3fbe2580ae892910bec5d20a3f08e,31e3fbe2580ae892910bec5d20a3f08e
3207d327e78295523f835f08038d7add,3207d327e78295523f835f08038d7add
321021afb50a3b79e32f0678875b524f,321021afb50a3b79e32f0678875b524f
322680bd833eb4fca51ac1171e1d9a61,322680bd833eb4fca51ac1171e1d9a61
323c5181c9db29dac608b9a09bec7c83,323c5181c9db29dac608b9a09bec7c83
32a77e2ba4eaa8495c74437a8386a461,32a77e2ba4eaa8495c74437a8386a461
32b94443e640bb399e8f3d11a22d20f0,32b94443e640bb399e8f3d11a22d20f0
32d572cf51b168b6707d3f18b7adbd0f,32d572cf51b168b6707d3f18b7adbd0f
32dd79107b3a372924c4c7ac0ada743e,32dd79107b3a372924c4c7ac0ada743e
32feb7fce0242d386a80a60e6f94e07a,32feb7fce0242d386a80a60e6f94e07a
33245fc82b3072ae56bbe8fe5291bb2f,33245fc82b3072ae56bbe8fe5291bb2f
3335fcbf0fb9c5672ae0f6cd0e8f1f19,3335fcbf0fb9c5672ae0f6cd0e8f1f19
33b30901edc8496e13922548d7e20e14,33b30901edc8496e13922548d7e20e14
343dcf0e24ff8e0d784c09a88b2bb028,343dcf0e24ff8e0d784c09a88b2bb028
346ca7c1ed06eb5a28d790b7f34245e0,346ca7c1ed06eb5a28d790b7f34245e0
346f7e1301e6d56e1bf2d4d0b99cf29b,346f7e1301e6d56e1bf2d4d0b99cf29b
34958030777fe74405b6d1282825edcc,34958030777fe74405b6d1282825edcc
34d49568cc5c1da6406661402ebf3e7c,34d49568cc5c1da6406661402ebf3e7c
34ebe7278203fb60f77753bbef308c5c,34ebe7278203fb60f77753bbef308c5c
3506eee2a0703b800126fcac5c1f61e3,3506eee2a0703b800126fcac5c1f61e3
3520612be82f0c98cfb6be8a5ce27d7b,3520612be82f0c98cfb6be8a5ce27d7b
3590ef23451aaf6ef12e86fc922d3c54,3590ef23451aaf6ef12e86fc922d3c54
35a4bac80c13eba922d63615e3b7d100,35a4bac80c13eba922d63615e3b7d100
3619278c93bd949733ae0af753cc0a78,3619278c93bd949733ae0af753cc0a78
3654f9ae434b4d2fbe30c747b05dcfe4,3654f9ae434b4d2fbe30c747b05dcfe4
369c2d6c781bdeec50e78909a913d743,369c2d6c781bdeec50e78909a913d743
37a57bb1d9f3a5c156bee48edaba29a1,37a57bb1d9f3a5c156bee48edaba29a1
37bb9b513b9babbe9a681084549d0a89,37bb9b513b9babbe9a681084549d0a89
384dd67faa30fef10491ed2597051651,384dd67faa30fef10491ed2597051651
38aae1c014be45d330ef5e326c978ef3,38aae1c014be45d330ef5e326c978ef3
392116e2ff020862f7090541535d9c1a,392116e2ff020862f7090541535d9c1a
393a004e5bce052ed80c12390ec1a682,393a004e5bce052ed80c12390ec1a682
394015c9bbf8bcb3c39ae91bf992491e,394015c9bbf8bcb3c39ae91bf992491e
3964579747bfe195d1b9c4d3096f0f38,3964579747bfe195d1b9c4d3096f0f38
3973153589a4544a9fc3e0a06ec83f04,3973153589a4544a9fc3e0a06ec83f04
39c60cc8fd8e1af4dbb141dfbfd08d63,39c60cc8fd8e1af4dbb141dfbfd08d63
39e920d3a435f9422986719c22a27c58,39e920d3a435f9422986719c22a27c58
3a5877726a839fc29fefd67123e0f684,3a5877726a839fc29fefd67123e0f684
3a7e1ea5bd171320d4ad96f75641958a,3a7e1ea5bd171320d4ad96f75641958a
3af5bd04157b400c70ef1cb831585f7e,3af5bd04157b400c70ef1cb831585f7e
3b2bb13f825c9e25ba8ccfd7155e1539,3b2bb13f825c9e25ba8ccfd7155e1539
3b5906e198b04fb30a1be8fec41cef59,3b5906e198b04fb30a1be8fec41cef59
3b65d915ba24d92aac51a5748615a220,3b65d915ba24d92aac51a5748615a220
3b73e806fa5041d511709bb445af1a39,3b73e806fa5041d511709bb445af1a39
3b89f7babc14f8949389bf3ce84a808d,3b89f7babc14f8949389bf3ce84a808d
3b8e4cbbc3caed4cbb33a821d495b555,3b8e4cbbc3caed4cbb33a821d495b555
3c11c302447f4714473531bd17711360,3c11c302447f4714473531bd17711360
3cade849a25a1054b290cddf9901c06b,3cade849a25a1054b290cddf9901c06b
3cd2be0dad17a2a8bf2e451c6ab414e5,3cd2be0dad17a2a8bf2e451c6ab414e5
3d15b5763cecc8923220e67bd56272fd,3d15b5763cecc8923220e67bd56272fd
3d518c3661f20562a9b88aeda8781b33,3d518c3661f20562a9b88aeda8781b33
3dc754d94d1161b6b5706f4f1d1e09ac,3dc754d94d1161b6b5706f4f1d1e09ac
3e09dba1a4ff8f093c8c04d60f48d740,3e09dba1a4ff8f093c8c04d60f48d740
3e1eaea0aa4594fc31962d52a4169c0c,3e1eaea0aa4594fc31962d52a4169c0c
3e5bbd8cffa2630e1e0aa156098483da,3e5bbd8cffa2630e1e0aa156098483da
3e5f7edf973de7fa856610b8f67e0fc4,3e5f7edf973de7fa856610b8f67e0fc4
3ee0f4f03d62fde1353981a16d28ec52,3ee0f4f03d62fde1353981a16d28ec52
3ee323ccb1eca706aece47c762368224,3ee323ccb1eca706aece47c762368224
3efec893b37ca1c486aeaa97b777a1f4,3efec893b37ca1c486aeaa97b777a1f4
3eff9427e88fd68230a5c7273e020e47,3eff9427e88fd68230a5c7273e020e47
3f09c4cf07b6faeb27a090f84fbfc4da,3f09c4cf07b6faeb27a090f84fbfc4da
3f7546cbe749a3cc3e2fe558408af68d,3f7546cbe749a3cc3e2fe558408af68d
3fd7497fd9cc80455721c97c399b6329,3fd7497fd9cc80455721c97c399b6329
3ff4d226917f6caa9aef183343e042b8,3ff4d226917f6caa9aef183343e042b8
403bf16743d36c548cc01667bbce7136,403bf16743d36c548cc01667bbce7136
411587f793053b2a1477db1f9fa65f1f,411587f793053b2a1477db1f9fa65f1f
41958d6662a7e55387f48ab8bba61553,41958d6662a7e55387f48ab8bba61553
419d42468e367e4ed5e30572ecdc8f1d,419d42468e367e4ed5e30572ecdc8f1d
41c2a6f4340526c9d09a78470b923781,41c2a6f4340526c9d09a78470b923781
41de8091087cf863eb6160663e877065,41de8091087cf863eb6160663e877065
41e6f85b4fde3c9f6ad9e2af46e86fd7,41e6f85b4fde3c9f6ad9e2af46e86fd7
41efbd7dada25c0073d68134a9f192ac,41efbd7dada25c0073d68134a9f192ac
4287beb2ee837e481e6dadeedc6ba84f,4287beb2ee837e481e6dadeedc6ba84f
428f28d5dc53597282d74958635894c5,428f28d5dc53597282d74958635894c5
42bd6d63391ee2c70b1e453eb234c379,42bd6d63391ee2c70b1e453eb234c379
4361262c72d934ccbd407a42e7f5b71a,4361262c72d934ccbd407a42e7f5b71a
4393caf1d874d2a9b952a90304d328de,4393caf1d874d2a9b952a90304d328de
4396d7c7d7fcf92f7be2651d59b7a933,4396d7c7d7fcf92f7be2651d59b7a933
43d7110239ddbb423369c51e61f0cc76,43d7110239ddbb423369c51e61f0cc76
43e677c4542395aa69bdc1b038c2e6cd,43e677c4542395aa69bdc1b038c2e6cd
44866f8fceffeb5924fe06daa77d3016,44866f8fceffeb5924fe06daa77d3016
457691443ae613f3fec493da5f7c129e,457691443ae613f3fec493da5f7c129e
459aa7dfc184c0c275d0b409ad016a71,459aa7dfc184c0c275d0b409ad016a71
45a5671e91ab5f3e5fa07bef190e7dcd,45a5671e91ab5f3e5fa07bef190e7dcd
461397b2ccfdef849d1234b2aec300f2,461397b2ccfdef849d1234b2aec300f2
4625b7dabaf969848a65188aa64bc334,4625b7dabaf969848a65188aa64bc334
463a5806480da08ce9b101e6a7435653,463a5806480da08ce9b101e6a7435653
467c0470a27232325d3ed84c4de398ff,467c0470a27232325d3ed84c4de398ff
46901c83b35b20f3d284290959b0e110,46901c83b35b20f3d284290959b0e110
46a3cb7c935f2e2ce259c5a700bf43db,46a3cb7c935f2e2ce259c5a700bf43db
46d1533803358445275797845f4cf469,46d1533803358445275797845f4cf469
46e25647409f26641917edd7df96f9a6,46e25647409f26641917edd7df96f9a6
47182a2c57c2f6c077255972467906a2,47182a2c57c2f6c077255972467906a2
474963d87fba14dff1aac8662841beab,474963d87fba14dff1aac8662841beab
47638e7aa332fbfdca3c45151327051b,47638e7aa332fbfdca3c45151327051b
4767484a6c59ad8004cd0971f379164a,4767484a6c59ad8004cd0971f379164a
4776c5040a215f45b6f1055dac2652fd,4776c5040a215f45b6f1055dac2652fd
479b9ca36ab16a9c5522d5b9cdb59f56,479b9ca36ab16a9c5522d5b9cdb59f56
4829b0210d9e9fe97c31249c54d541d9,4829b0210d9e9fe97c31249c54d541d9
48610c157edba5a97ffc7f74854b9050,48610c157edba5a97ffc7f74854b9050
4886d87c287ea808ed419adfd66d7247,4886d87c287ea808ed419adfd66d7247
48b68c3e29be1cb2e253a3751df0911e,48b68c3e29be1cb2e253a3751df0911e
48fb1d93c047fe1118c4eb6a1376a1d8,48fb1d93c047fe1118c4eb6a1376a1d8
492aec0c6d8fc4b76730768fb11522ea,492aec0c6d8fc4b76730768fb11522ea
49821fd41a597037a7f9065ef641a8d9,49821fd41a597037a7f9065ef641a8d9
49b8eb476bba6825de8366d28fc6fe5a,49b8eb476bba6825de8366d28fc6fe5a
49d51688140f3aa3850d6a2c84b0573f,49d51688140f3aa3850d6a2c84b0573f
49d98ef2c4e6c6cbe62fbc868c75c863,49d98ef2c4e6c6cbe62fbc868c75c863
4a36d6cbdb2090cf6f88922797e1f9d4,4a36d6cbdb2090cf6f88922797e1f9d4
4a6b531fa58d6393ddeebae5fc198946,4a6b531fa58d6393ddeebae5fc198946
4a85939cc1b11e7bf6306ec157c22378,4a85939cc1b11e7bf6306ec157c22378
4a8f1b610158d24c15462c2608ae6a94,4a8f1b610158d24c15462c2608ae6a94
4ab318e380b6776fc62f05b7f4cd1425,4ab318e380b6776fc62f05b7f4cd1425
4ac17d2ee5a1e71861740ebb5ba723d4,4ac17d2ee5a1e71861740ebb5ba723d4
4aef51b92027e10d21ac1f5b8ea9620f,4aef51b92027e10d21ac1f5b8ea9620f
4aef8425f3b4201a631731d0fd9cb991,4aef8425f3b4201a631731d0fd9cb991
4b08abb66bf7ae3faf5cf885085ba127,4b08abb66bf7ae3faf5cf885085ba127
4b41faa2919786e48922c8e997bf5557,4b41faa2919786e48922c8e997bf5557
4b5f904134ee590abe6b4c51e239adf3,4b5f904134ee590abe6b4c51e239adf3
4b607cbd58d8ddb7c62e36dbddab3036,4b607cbd58d8ddb7c62e36dbddab3036
4b676cadeace3a74921ccb0c1fe7c015,4b676cadeace3a74921ccb0c1fe7c015
4b8f2ee1927d655ae1352bdd87d24b6e,4b8f2ee1927d655ae1352bdd87d24b6e
4ba4e3dc719b916f42df7e44f99232b4,4ba4e3dc719b916f42df7e44f99232b4
4bf1651f3e3bb6aa26578dbf8f99ca7f,4bf1651f3e3bb6aa26578dbf8f99ca7f
4bfebd3ff47b55b743310eef96311c6e,4bfebd3ff47b55b743310eef96311c6e
4c2cbd9b66436cba2a019a167b1927f9,4c2cbd9b66436cba2a019a167b1927f9
4cec05f78dd684210c6758bef353ddf8,4cec05f78dd684210c6758bef353ddf8
4d2070781656cfb80a1ef0501bae79d6,4d2070781656cfb80a1ef0501bae79d6
4d86ae2c517b1814524f25e56e3e1fd8,4d86ae2c517b1814524f25e56e3e1fd8
4d91921c82e692569a562ba3c969da40,4d91921c82e692569a562ba3c969da40
4d99e1e0952993db9b355f19d5873188,4d99e1e0952993db9b355f19d5873188
4d9c0172ef0da4ba9a8baad5277d2ff7,4d9c0172ef0da4ba9a8baad5277d2ff7
4e376e5ea139eba67b2bb1c87e7b03b2,4e376e5ea139eba67b2bb1c87e7b03b2
4e86529ade3f3b8a6f4e0be048797df3,4e86529ade3f3b8a6f4e0be048797df3
4f28fa2899866ce3dd7b890b4d025051,4f28fa2899866ce3dd7b890b4d025051
4f4f791edb16d2180e7902c36b057068,4f4f791edb16d2180e7902c36b057068
4f8d06b6277de99734ce4333b271ce77,4f8d06b6277de99734ce4333b271ce77
503ae2bdca2bc71f33e43d99e8fb2b2e,503ae2bdca2bc71f33e43d99e8fb2b2e
5043848a090419be5ee9e51e64f19e25,5043848a090419be5ee9e51e64f19e25
5076f012815eb84432e03f101c3a296a,5076f012815eb84432e03f101c3a296a
5082f4303bd177ee8911519de6f71ff4,5082f4303bd177ee8911519de6f71ff4
51067c28036ac017ad1aaf09bd6d4138,51067c28036ac017ad1aaf09bd6d4138
5118c45256d4e5f1c86ede3202ee3d93,5118c45256d4e5f1c86ede3202ee3d93
515edc6811ba82f31efc096e4c1af604,515edc6811ba82f31efc096e4c1af604
51d29c6ef6aff795012e6e573ae4934c,51d29c6ef6aff795012e6e573ae4934c
5247c10afa6755174ad420aca8c3f8f0,5247c10afa6755174ad420aca8c3f8f0
52769422019f7cc6f3543dfb38ffeeab,52769422019f7cc6f3543dfb38ffeeab
52c8cf462e9fa0c7a36286c4db9b3cb3,52c8cf462e9fa0c7a36286c4db9b3cb3
